fpl_code,fpl_web_player,fpl_full_player,tff_id,fanteam_id,sky_id,sdt_id,fbref_code,fbref_player,spreadex_player,fpl_first_name,fpl_second_name,fpl_web_name,fpl_id,fpl_pos,fpl_now_cost,fpl_team_code,tff_squad_id,tff_first_name,tff_last_name,tff_cost,tff_status,tff_position,tff_locked,tff_nationality,fotmob_team,spreadex_team,fbref_team,short_team,review_short_team,FW,LW,RW,AM,DM,CB,RB,GK,LB,CM,WB,LM,RM,pos_sum,pos_g,pos_npxg,pos_a,pos_sot,pos_pass,pos_tackle,pos_og,pos_yc,pos_rc,pos_p_start_given_mins,pos_p_60_given_start,pos_p_90_given_start,fin_skill,past_g_weight,past_xg_weight,past_npxg_weight,past_a_weight,past_sot_weight,past_pass_weight,past_tackle_weight,past_yc_weight,noise_factor,sv_per_sot,bl_crosses_stopped,bl_defensive_actions_outside_pa,games_in_min_sample,apps_in_min_sample,sample_xmins,sample_p_start,sample_p_60_given_start,sample_p_90_given_start,bl_g,bl_npxg,bl_a,bl_pass,bl_tackle,bl_sot,bl_yc,bl_rc,bl_og,bl_sv_per_sot,bl_xmin,bl_p_start,bl_p_60_given_start,bl_p_90_given_start,pos_bl_p_60_given_start,pos_bl_p_90_given_start,on_pens_init,on_pens,spreadex_ssn_goals,spreadex_ssn_assists,spreadex_gp90,spreadex_ap90,pos_cross,pos_open_cross,pos_key_pass,pos_successful_dribbles,pos_fouls_drawn,pos_clearances,pos_blocks,pos_recoveries,pos_interceptions,pos_net_tack,pos_elts,pos_tackled,pos_offsides,pos_fouls_committed,bl_cross,bl_open_cross,bl_key_pass,bl_successful_dribbles,bl_fouls_drawn,bl_clearances,bl_blocks,bl_recoveries,bl_interceptions,bl_net_tack,bl_elts,bl_tackled,bl_offsides,bl_fouls_committed,bl_pass_comp%,past_cross_weight,past_open_cross_weight,past_key_pass_weight,past_successful_dribbles_weight,past_fouls_drawn_weight,past_clearances_weight,past_blocks_weight,past_recoveries_weight,past_interceptions_weight,past_net_tack_weight,past_elts_weight,past_tackled_weight,past_offsides_weight,past_fouls_committed_weight,bl_winning_goal,bl_bcc,bl_g_outside_box,bl_bcm,bl_eltg,bl_eltfkg,bl_eltpen,bl_s_off_t,bl_fpl_a,bl_p_25_pass,bl_p7079_pass_comp,bl_p8089_pass_comp,bl_p90100_pass_comp,sdt_ppm,cup_min_ratio
444102.0,Evanilson,Francisco Evanilson de Lima Barbosa,444102.0,3925510.0,,444102.0,6f3cc2fe,Evanilson,,Francisco Evanilson,de Lima Barbosa,Evanilson,617.0,4.0,6.1,91.0,91.0,.,Evanilson,3.8,playing,4.0,True,Brazil,Bournemouth,Bournemouth,Bournemouth,BOU,BOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.4171500000000002,0.3986100000000002,0.15553000000000006,1.0645400000000005,12.394260000000004,0.4503200000000002,0.0008900000000000005,0.14241000000000004,0.002910000000000001,0.6600000000000004,0.9110000000000005,0.4710000000000002,0.97,0.40029527604113224,0.4111484658486035,0.4111484658486035,0.13053782871817837,0.4111484658486035,1.0,1.0,0.0,1.5997047239588678,0.0,0.0,0.0,37,14,28,0.35,0.35,0.05,0.40400850165966384,0.40510154810274623,0.1498095854439962,8.666800624688221,0.32051438675938904,1.0818570157885976,0.14241000000000004,0.002536699246737722,0.0007758289792428086,0.0,27,0.34299999999999997,0.89,0.37,0.911,0.471,0.0,0.1,,,,,0.73748,0.60461,1.1082800000000002,1.6753599999999997,0.9804999999999999,0.74152,0.67184,2.60832,0.20904000000000003,0.12064000000000001,0.0041600000000000005,1.80708,0.63963,1.2012,0.536837670779562,0.26407015034715325,1.0896630432140868,0.8157887361676099,1.3584022352418859,0.876787221831675,0.6295151244410234,2.595280672559499,0.0969185753212074,0.3672897861707358,0.0030282105419034795,1.6240342996319534,0.7084862668587237,1.2842233954440563,65.675,0.2720647735808944,0.2720647735808944,0.2720647735808944,0.2720647735808944,0.2720647735808944,0.5363634934882923,0.5363634934882923,0.5363634934882923,0.5363634934882923,0.5363634934882923,0.2720647735808944,0.2720647735808944,0.17437501198528824,0.2720647735808944,0.12067815049789914,0.30986815716452076,0.040510154810274625,0.42010468876571777,0.0006056421083806959,0.00030282105419034795,0.00030282105419034795,1.1153165111222656,0.2579979397693831,0.0,0.0,0.0,0.0,1.484051550242022,0.7
205651.0,G.Jesus,Gabriel Fernando de Jesus,205651.0,32986.0,396.0,205651.0,b66315ae,Gabriel Jesus,Gabriel Jesus,Gabriel,Fernando de Jesus,G.Jesus,2.0,4.0,6.8,3.0,3.0,Gabriel,Jesus,6.0,playing,4.0,True,Brazil,Arsenal,Arsenal,Arsenal,ARS,ARS,0.88,0.04,0.07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.02,1.0,0.4962834053440707,0.47095377245605824,0.1989433432369262,1.2174064427694629,20.327021752289966,0.4327056153782917,0.0004685223328235989,0.1210684259000714,0.0029992253287592424,0.659717555876535,0.9080578364958654,0.46024306093968786,0.91,0.4762085386131226,0.4779529224965488,0.4779529224965488,0.3931439616326873,0.4779529224965488,0.38642691184190864,0.3793966497557914,0.4800192330008466,1.5237914613868773,0.0,0.0,0.0,37,27,27,0.27,0.24,0.05,0.39771760859608907,0.4346215479077902,0.21529871537078915,22.039769099075784,0.7049627380782184,1.1016301747366835,0.2265321218316238,0.00415886087665263,0.0006496741612355536,0.0,43,0.2646,0.86,0.28,0.911,0.471,0.02,0.02,9.5,5.0,0.4108996539792388,0.21626297577854672,1.3143036,0.9985632000000002,1.512912,2.7702304000000004,1.5222704,0.6359228,0.6222168,2.4799227000000004,0.22060430000000003,0.1218855,0.0042275,2.9486464000000008,0.7589328,1.0172522,1.0389711860032442,0.4985881959130282,1.5489741051953545,1.7700203590749743,1.7162700734951857,0.7293761044641474,0.9457081565709219,3.2424627976368603,0.48377576545506323,0.6154292560000311,0.0038638848359912074,3.6674189114513824,0.8236055429436355,1.2581982616454819,81.0275,0.38080501185599425,0.38080501185599425,0.38080501185599425,0.38080501185599425,0.38080501185599425,0.36144961543217985,0.36144961543217985,0.36144961543217985,0.36144961543217985,0.36144961543217985,0.38080501185599425,0.38080501185599425,0.3729632035010776,0.38080501185599425,0.1191758425788267,0.4410682051415359,0.04346215479077902,0.4781335691294397,0.0007727769671982415,0.00038638848359912075,0.00038638848359912075,1.210582609600751,0.3365484264222509,0.41,0.14,0.06,0.05,4.324858336866655,0.7
475168.0,João Pedro,João Pedro Junqueira de Jesus,475168.0,164449.0,959.0,475168.0,e8832875,João Pedro,Joao Pedro,João Pedro,Junqueira de Jesus,João Pedro,129.0,4.0,5.9,36.0,36.0,João,Pedro,3.3,playing,4.0,True,Brazil,Brighton,Brighton,Brighton,BHA,BHA,0.77,0.0,0.0,0.23,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.3657021151502804,0.3456542008383767,0.1618496759650494,1.0315302627795013,25.414020960625983,0.4692990964018186,0.0010265695012625351,0.14568603614156983,0.0031416199817282243,0.6489835588755927,0.9045112414468884,0.4314026512255525,1.01,0.835963951044824,0.8276066282760209,0.8472793466318133,0.5598274184099491,0.8402714805309034,1.0,1.0,0.7352050875795259,1.164036048955176,0.0,0.0,0.0,37,24,48,0.54,0.54,0.27,0.39514797307870225,0.2904910624541606,0.15790787418545382,17.03185730404531,0.21886836529122838,0.8287368260138912,0.11414189820492966,0.0021949985906599754,0.0007172473505997419,0.0,67,0.5292,0.89,0.39,0.911,0.471,0.95,0.92,11.25,4.625,0.3895429362880887,0.1601454293628809,1.22315,0.79676,1.25862,3.0579875000000003,1.6838499999999998,0.6186908000000001,0.6458361,2.6943917,0.23963030000000002,0.1300481,0.0076167000000000006,3.2155125,0.53383,1.0259340000000001,1.1772619626608007,0.5794291085557234,1.3483311069157056,1.870548756000089,2.0386194127473107,0.8208137711442431,0.6038138080551589,2.323310501093661,0.4411827411798495,0.8609581194821342,0.0031302761040027977,3.6975693827645446,0.4323277331255447,0.9992346334410642,72.31546391752575,0.5890246295636171,0.5890246295636171,0.5890246295636171,0.5890246295636171,0.5890246295636171,0.7692834227366993,0.7692834227366993,0.7692834227366993,0.7692834227366993,0.7692834227366993,0.5890246295636171,0.5890246295636171,0.49228761888256045,0.5890246295636171,0.11477975192361066,0.37655974527528985,0.029049106245416064,0.30947629945956495,0.0006260552208005596,0.0003130276104002798,0.0003130276104002798,0.8205315109048428,0.2567784749312322,0.16,0.08,0.01,0.0,4.8276613098804155,0.7
450434.0,Undav,Deniz Undav,450434.0,1758326.0,1258.0,450434.0,dd549382,Deniz Undav,,Deniz,Undav,Undav,143.0,4.0,5.5,36.0,36.0,Deniz,Undav,3.2,eliminated,4.0,True,Germany,Brighton,Brighton,Brighton,BHA,BHA,0.59,0.13,0.0,0.26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.02,1.0,0.33814371783852193,0.3157132378882326,0.16769079395518516,0.9768886270562053,27.915405696312288,0.5341529518563047,0.000891625040107889,0.14331248306561878,0.0032760165596769533,0.6462431772658357,0.9000128143279902,0.41181255914366816,1.05,0.3970315882397548,0.3970315882397548,0.3970315882397548,0.19828069046098518,0.3970315882397548,0.41673646357144245,0.42166427418686775,0.34528698101069943,1.6029684117602452,0.0,0.0,0.0,37,0,0,0.0,0.0,0.0,0.39147950823752636,0.37283762689288225,0.16480533413169524,23.302242368599188,0.5552616261050055,1.113194629480864,0.16416695263246514,0.0032920568738697958,0.0008959906913569005,0.0,0,0.25,0.91,0.47,0.911,0.471,0.0,0.0,,,,,1.57492,1.00541,1.3743599999999998,3.3911249999999997,1.7125875,0.6039396999999999,0.7012642,3.0190797000000003,0.2922556,0.15777580000000002,0.008708700000000002,3.4792500000000004,0.48223999999999995,1.0057411,1.2839480327088182,0.5006157839961056,1.3103129319977465,1.4943826661317567,1.5346772163628766,0.5374639692047438,0.7025899684061301,3.05517189894715,0.30715966085810154,0.3641016556829659,0.006848251076872978,3.0030931050636447,0.47851919922387975,1.106120883924071,75.2,0.21363107273496879,0.21363107273496879,0.21363107273496879,0.21363107273496879,0.21363107273496879,0.23622713117215632,0.23622713117215632,0.23622713117215632,0.23622713117215632,0.23622713117215632,0.21363107273496879,0.21363107273496879,0.17366718130193928,0.21363107273496879,0.11744385247125791,0.36877956653236044,0.03728376268928823,0.35508345418369736,0.0013696502153745958,0.0006848251076872979,0.0006848251076872979,1.0601853614103465,0.2700664038375292,0.47,0.24,0.11,0.01,4.262661923578273,0.7
91889.0,Füllkrug,Niclas Füllkrug,91889.0,3914553.0,,91889.0,4f16405e,Niclas Füllkrug,Niclas Fullkrug,Niclas,Füllkrug,Füllkrug,589.0,4.0,6.7,21.0,21.0,Niclas,Füllkrug,4.8,playing,4.0,True,Germany,West Ham,West Ham,West Ham,WHU,WHU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.36449999794886856,0.34829999769247705,0.135900000470051,0.9169799962960934,13.399200125916689,0.45465000626497243,0.0011899999811663077,0.14381999967713668,0.00327000001725103,0.6599999999366937,0.9109999996359877,0.47099999852812324,1.04,0.3071173690655608,0.3071173690655608,0.3071173690655608,0.21855345553350525,0.2969155339146397,0.09802696393545175,0.0,0.3033868026195457,1.6928826309344391,0.0,0.0,0.0,36,4,2,0.0,0.0,0.0,0.38674808822187945,0.3718731617518071,0.13925806152765768,14.007458091777474,0.45465000626497243,0.8168050836264741,0.1001869098223461,0.0020053687401909845,0.0007297824924982489,0.0,62,0.25,0.91,0.47,0.911,0.471,0.0,0.0,11.25,3.875,0.40643063583815037,0.13999277456647402,0.6444,0.5283,0.9684,1.8112,1.06,0.74865,0.6783,2.6334,0.21105000000000002,0.1218,0.004200000000000001,1.9536000000000002,0.5589000000000001,1.21275,0.567828342642213,0.2833011581960933,0.9609020104020316,0.8437937929744128,1.1076493598707748,0.8348769593556054,0.6832073589799113,2.50044080944535,0.1930728474348911,0.13823338492459453,0.003460559274114054,1.8461575837018007,0.5751539348963514,1.2535644629735314,65.0825,0.1760573156871301,0.1760573156871301,0.1760573156871301,0.1760573156871301,0.1760573156871301,0.16048734900776873,0.16048734900776873,0.16048734900776873,0.16048734900776873,0.16048734900776873,0.1760573156871301,0.1760573156871301,0.16264193866660606,0.1760573156871301,0.11602442646656383,0.27504001798242234,0.037187316175180715,0.35757034783827607,0.0006921118548228109,0.00034605592741140544,0.00034605592741140544,0.7853895034869943,0.2357856810754346,0.04,0.01,0.0,0.0,1.6126363964978558,0.7
194634.0,Diogo J.,Diogo Teixeira da Silva,194634.0,88567.0,633.0,194634.0,178ae8f8,Diogo Jota,Diogo Jota,Diogo,Teixeira da Silva,Diogo J.,317.0,3.0,7.2,14.0,14.0,Diogo,Jota,5.3,playing,4.0,True,Portugal,Liverpool,Liverpool,Liverpool,LIV,LIV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5705712479396899,0.5451325992532584,0.213017816745276,1.4957771785511866,20.63011204018129,0.4555834625251688,0.0007283196484052489,0.12826792263153122,0.002972318797234808,0.6599908328789594,0.9109460481709996,0.47078292011417494,1.04,0.47844167161225304,0.47998060434776313,0.47998060434776313,0.39366613424357055,0.47844167161225304,0.558032749579468,0.4835565762034882,0.44628989644317996,1.521558328387747,0.0,0.0,0.0,36,16,28,0.31,0.28,0.11,0.38578099213389233,0.37094326166720415,0.17513814160160657,16.01944961816121,0.3309425354394482,1.2360812705836224,0.11909161044961644,0.0021667662419915007,0.0005309317523449169,0.0,59,0.3038,0.88,0.37,0.911,0.471,0.0,0.0,8.75,4.375,0.3245548961424332,0.1622774480712166,1.0095599999999998,0.8276699999999999,1.51716,2.7847199999999996,1.62975,0.74865,0.6783,2.6334,0.21105000000000002,0.1218,0.004200000000000001,3.00366,0.87561,1.21275,0.8883795467162601,0.46499173792025383,1.4313281456124258,1.396233187323026,1.5599477044949992,0.6171512812772838,0.5970267751047316,2.7183000581242176,0.3688865925185223,0.491212395684761,0.002618351370424522,3.232860921556522,0.6390964763755582,1.4276563775973679,73.2925925925926,0.3765830070417806,0.3765830070417806,0.3765830070417806,0.3765830070417806,0.3765830070417806,0.38144709448160463,0.38144709448160463,0.38144709448160463,0.38144709448160463,0.38144709448160463,0.3765830070417806,0.3765830070417806,0.3566817085899681,0.3765830070417806,0.1157342976401677,0.40161657180350807,0.03709432616672042,0.35667621314154246,0.0005236702740849044,0.0002618351370424522,0.0002618351370424522,1.188539683253483,0.2805257480249474,0.11,0.06,0.01,0.0,2.859767937803164,0.7
66749.0,Lukaku,Romelu Lukaku Bolingoli,66749.0,240869.0,1080.0,66749.0,5eae500a,Romelu Lukaku,,Romelu,Lukaku Bolingoli,Lukaku,175.0,4.0,6.3,8.0,8.0,Romelu,Lukaku,6.2,eliminated,4.0,True,Belgium,Chelsea,Chelsea,Chelsea,CHE,CHE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5102999997601952,0.4876199997302197,0.1902600000549551,1.233179999584029,20.09880001577284,0.41568000047834003,0.000939999998757626,0.1790699999664294,0.0036900000016256576,0.659999999994713,0.9109999999696011,0.4709999998770841,1.07,0.5097909594626563,0.5074613598818583,0.5074613598818583,0.3353009911835247,0.5097909594626563,0.697282827171175,0.5947046624805916,0.43584828692,1.4902090405373438,0.0,0.0,0.0,36,0,0,0.0,0.0,0.0,0.38480961798641594,0.3596351569966504,0.1711231040420621,12.403284902067579,0.2353600620358416,0.8995184620145089,0.13966168938195433,0.00315456268609919,0.0008036013332541222,0.0,0,0.25,0.91,0.47,0.911,0.471,0.0,0.0,,,,,0.90216,0.7396199999999999,1.35576,2.7167999999999997,1.5899999999999999,0.68448,0.62016,2.40768,0.19296,0.11136,0.00384,2.9304,0.78246,1.1088,0.7508218322947573,0.3780431471925433,1.2468250039466722,1.1202865096429815,1.373032820379325,0.7185681779805573,0.47288773629981806,2.1532108441918827,0.1336756294186411,0.13683634007794188,0.008697619631228254,2.4581046853515742,0.7597270887883136,1.1046663956789269,71.00545454545455,0.2571064334490894,0.2571064334490894,0.2571064334490894,0.2571064334490894,0.2571064334490894,0.30723658054186825,0.30723658054186825,0.30723658054186825,0.30723658054186825,0.30723658054186825,0.2571064334490894,0.2571064334490894,0.2298359149516396,0.2571064334490894,0.11544288539592477,0.3544870269971836,0.03596351569966504,0.33610762336135547,0.001739523926245651,0.0008697619631228255,0.0008697619631228255,0.8406714598266438,0.2705107918489787,0.01,0.0,0.0,0.0,2.018795511415456,0.7
446008.0,Mbeumo,Bryan Mbeumo,446008.0,192214.0,895.0,446008.0,6afaebf2,Bryan Mbeumo,Bryan Mbeumo,Bryan,Mbeumo,Mbeumo,99.0,3.0,7.6,94.0,94.0,Bryan,Mbeumo,3.9,playing,4.0,True,Cameroon,Brentford,Brentford,Brentford,BRE,BRE,0.13,0.01,0.66,0.02,0.0,0.0,0.0,0,0.0,0.0,0.18,0.0,0.0,1.0,0.23706798545211072,0.21063884661145027,0.15954558040810135,0.693701469937633,21.520093077389248,0.8211426993070582,0.0008385183159457502,0.12674206553267886,0.004079882231806293,0.6700764257286871,0.8931511305585356,0.42374036687526795,0.98,0.9889397180668998,0.9701280753527045,0.9744744996195437,0.7206714137718425,0.9899488310885576,1.0,1.0,0.8862917159823276,1.0110602819331,0.0,0.0,0.0,37,24,52,0.57,0.57,0.43,0.3807063236472729,0.2812615547421152,0.1934148101619821,23.7782707703327,0.5541770255087776,0.6219100700681506,0.08972639906391733,0.002240801416985668,0.0004605409969659347,0.0,76,0.5586,0.87,0.4,0.888,0.378,0.04,0.95,9.75,6.0,0.3141108247422681,0.19329896907216496,2.8064709999999997,1.9350074999999998,1.5159150000000003,2.6771680000000004,1.153816,0.8888714999999999,0.94149,4.198758300000001,0.557667,0.2643498,0.0097713,2.7543200000000003,0.32016900000000004,0.9425691,4.082049123862349,1.3183754023060124,1.6334659045050093,1.5677259804334387,1.4222820115853936,1.2806286674778868,0.9221487339123411,4.646051991859674,0.35618055817515853,0.9329023138863928,0.0023248843036035595,3.3397998085851657,0.2904891486307488,0.8183982097630372,66.27662337662336,0.7620701131268552,0.7620701131268552,0.7620701131268552,0.7620701131268552,0.7620701131268552,0.92365118202788,0.92365118202788,0.92365118202788,0.92365118202788,0.92365118202788,0.7620701131268552,0.7620701131268552,0.7066406523564599,0.7620701131268552,0.10950369709418188,0.45672017866674786,0.028126155474211524,0.31026689259399515,0.0004649768607207119,0.00023248843036035595,0.00023248843036035595,0.6346021123144394,0.278112761342113,0.49,0.15,0.07,0.0,7.5586952513276655,0.7
461358.0,J.Alvarez,Julián Álvarez,461358.0,1677502.0,1320.0,461358.0,15ab5a2b,Julián Álvarez,Julian Alvarez,Julián,Álvarez,J.Alvarez,352.0,4.0,7.0,43.0,43.0,Julián,Álvarez,4.9,eliminated,4.0,True,Argentina,Man City,Man City,Manchester City,MCI,MCI,0.87,0.0,0.0,0.07,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06,0.0,1.0,0.5358731425009521,0.5102356032028802,0.21858753848164322,1.4178652384229387,28.19716339784541,0.384872959975074,0.0007731278652941483,0.10635358828092666,0.0023288087714282623,0.6568034457070774,0.9073154926284328,0.45510272611193275,1.02,0.8079106450337014,0.8105879065325435,0.8106255252700227,0.4495776234669746,0.8106255252700227,0.6145173713655337,0.5929658216766415,0.7221975129474523,1.1920893549662988,0.0,0.0,0.0,36,19,34,0.39,0.39,0.19,0.37827285166006264,0.37085573692163004,0.2188374650029138,23.58588719676895,0.29968929839890046,1.1192467121375718,0.054635758465401946,0.0007788365227803158,0.0002585614695623845,0.0,0,0.3822,0.88,0.38,0.911,0.471,0.04,0.0,,,,,1.4252114,1.0361456,1.6410087999999998,3.5017533,1.9842627999999998,0.558712,0.5404399,2.1670187000000003,0.19852910000000001,0.1088395,0.0044275,3.7004001000000004,0.8040181999999999,0.8825586,2.6622835511859932,0.7067132311953707,1.7645579514148193,1.2166314312199589,1.0945638141837433,0.5108028563273581,0.7651082880615072,2.8405815505971,0.11354099698416348,0.48373896977708414,0.01739164772604304,2.619104124220896,0.46532354432195583,0.9049381990138636,78.47647058823532,0.5905331725438747,0.5905331725438747,0.5905331725438747,0.5905331725438747,0.5905331725438747,0.541095892148892,0.541095892148892,0.541095892148892,0.541095892148892,0.541095892148892,0.5905331725438747,0.5905331725438747,0.4938579017382985,0.5905331725438747,0.11348185549801879,0.49584885410443325,0.037085573692163004,0.36358405580551967,0.0034783295452086084,0.0017391647726043042,0.0017391647726043042,1.09730069817409,0.3148998886709147,0.48,0.21,0.1,0.03,5.011995252901293,0.7
430871.0,Cunha,Matheus Santos Carneiro Da Cunha,430871.0,3627793.0,1545.0,430871.0,dc62b55d,Matheus Cunha,Matheus Cunha,Matheus,Santos Carneiro Da Cunha,Cunha,541.0,4.0,7.1,39.0,39.0,Matheus,Cunha,3.6,playing,4.0,True,Brazil,Wolves,Wolves,Wolves,WOL,WOL,0.12,0.1,0.0,0.66,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09,0.03,1.0,0.1920795961934821,0.1732689334549232,0.1427500834701991,0.624278329799649,27.569069151896947,0.8653580123195711,0.0011809716814745867,0.16577564645969692,0.0037415608143194427,0.6262148140274708,0.8863587476158191,0.3374515146368894,1.05,0.9813696240247203,1.0,1.0,0.5162092784686079,1.0,1.0,1.0,0.8524280990489025,1.0186303759752797,0.0,0.0,0.0,36,30,63,0.69,0.69,0.42,0.3779521516251547,0.296754430119195,0.1634198503815647,22.195083394238704,0.8380276438081427,1.1006836194888026,0.17885577259955818,0.004096295465036631,0.001292938744880712,0.0,73,0.6761999999999999,0.87,0.36,0.882,0.292,0.05,0.6,,,,,2.0179620999999996,1.1280654,1.3199032000000002,2.7797892,1.2911464000000001,0.7120850000000001,1.0254530000000002,4.760767000000001,0.5297160000000001,0.26653000000000004,0.019613000000000005,2.7291248,0.2238775,1.166957,2.47844392553712,0.7764429832442582,1.3112560104192323,2.203432291514868,1.8308956334191413,1.0202609518729253,0.9446671371455162,4.372498730148396,0.5445925069422572,1.1807774064771428,0.018741519288524112,4.043931230578333,0.26469484709141683,1.3272371952791275,75.26176470588234,0.7562342027080591,0.7562342027080591,0.7562342027080591,0.7562342027080591,0.7562342027080591,0.9426740426018014,0.9426740426018014,0.9426740426018014,0.9426740426018014,0.9426740426018014,0.7562342027080591,0.7562342027080591,0.5844157378897054,0.7562342027080591,0.11162164548754641,0.36866896520019926,0.029675443011919503,0.2963375524944714,0.0037483038577048227,0.0018741519288524113,0.0018741519288524113,1.0482701137988595,0.25938864907378656,0.42,0.22,0.09,0.01,6.86227828748487,0.7
177815.0,Calvert-Lewin,Dominic Calvert-Lewin,177815.0,40266.0,209.0,177815.0,59e6e5bf,Dominic Calvert-Lewin,Dominic Calvert-Lewin,Dominic,Calvert-Lewin,Calvert-Lewin,220.0,4.0,5.5,11.0,11.0,Dominic,Calvert-Lewin,4.9,playing,4.0,True,England,Everton,Everton,Everton,EVE,EVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.31590000000000007,0.3018600000000001,0.11778000000000002,0.8642800000000002,11.89179,0.4676400000000001,0.0009700000000000002,0.13395,0.0026100000000000003,0.6600000000000001,0.9110000000000003,0.4710000000000001,0.84,0.9596153028093501,0.9641994064967018,0.9663935301983677,0.5276333971380549,0.9681328426277309,1.0,1.0,0.7685136907326796,1.0403846971906499,0.0,0.0,0.0,35,33,68,0.8,0.8,0.26,0.37484979121108614,0.3277497514417692,0.09372227265382257,9.323866389855413,0.34460595035800884,1.0134026253187824,0.05368023019763106,0.0008576110762747837,0.0003187290206844982,0.0,66,0.784,0.9,0.35,0.911,0.471,0.85,0.9,9.75,2.625,0.3404329608938548,0.0916550279329609,0.55848,0.45786,0.83928,1.6074399999999998,0.94075,0.7700400000000001,0.6976800000000001,2.7086400000000004,0.21708000000000002,0.12528,0.00432,1.7338200000000001,0.48438000000000003,1.2474,0.3406511530345307,0.18730531835302933,0.6806634330157638,0.8582137809469219,1.2376598866211805,1.4110192414918827,0.44122961224953217,1.8785226976300573,0.30121505250412484,0.5461385863591216,0.001222566974432136,2.0873336093714077,0.90151567844139,1.28658720586174,57.923684210526325,0.7169983855481167,0.7169983855481167,0.7169983855481167,0.7169983855481167,0.7169983855481167,0.9471881691586099,0.9471881691586099,0.9471881691586099,0.9471881691586099,0.9471881691586099,0.7169983855481167,0.7169983855481167,0.5810375857129452,0.7169983855481167,0.10436573736332584,0.1935964264173966,0.032774975144176925,0.41589256124020146,0.0002445133948864272,0.0001222566974432136,0.0001222566974432136,1.2064316968080744,0.18402542067460004,0.0,0.0,0.0,0.0,1.0231525494075637,0.7
144485.0,Toney,Ivan Toney,144485.0,192217.0,884.0,144485.0,e09f279b,Ivan Toney,Ivan Toney,Ivan,Toney,Toney,108.0,4.0,7.3,94.0,94.0,Ivan,Toney,5.2,eliminated,4.0,True,England,Brentford,Brentford,Brentford,BRE,BRE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.38474999998645326,0.3676499999847599,0.14345000000310443,0.9907599999749602,13.399200000787848,0.4286700000369594,0.0009599999999049351,0.13535999999809867,0.002790000000092094,0.6599999999996039,0.9109999999977223,0.47099999999079056,1.0,0.4626546441014133,0.4626546441014133,0.4626546441014133,0.5394432469269239,0.44268675075960745,0.060459507636853295,0.2318374164109523,0.5311728948644651,1.5373453558985868,0.0,0.0,0.0,37,17,39,0.43,0.43,0.43,0.36829256993910425,0.36829256993910425,0.12701891353291295,13.371047808755092,0.3449175717231136,1.0178543812656025,0.2080759283434171,0.0035535427849217945,0.0012227243989514336,0.0,85,0.4214,0.89,0.46,0.911,0.471,0.95,0.0,15.75,4.125,0.4743975903614458,0.12424698795180723,0.6801999999999999,0.55765,1.0222,1.8112,1.06,0.70587,0.63954,2.48292,0.19899,0.11484000000000001,0.00396,1.9536000000000002,0.58995,1.14345,0.9527004519625477,0.48172158594330383,0.9334725137410752,0.862135196430438,1.476000391128104,0.8590580720327509,0.5129649853404166,2.844479333194746,0.3499819555831277,0.4000062877175872,0.0023750131610751624,1.79105584047835,0.619272300505543,1.293377063470924,58.07000000000001,0.4002492017486964,0.4002492017486964,0.4002492017486964,0.4002492017486964,0.4002492017486964,0.3660661539998159,0.3660661539998159,0.3660661539998159,0.3660661539998159,0.3660661539998159,0.4002492017486964,0.4002492017486964,0.4631943834855168,0.4002492017486964,0.11048777098173128,0.265122856818497,0.036829256993910424,0.36829256993910425,0.00047500263221503247,0.00023750131610751624,0.00023750131610751624,1.0178543812656025,0.2301974353432959,0.02,0.0,0.0,0.0,2.2770128681976476,0.7
